CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02004464113003771000000000U3,8316681,FARMACIA HOMEOPATICA Y NATURISTA,,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios",0 a 5 personas,AVENIDA,PASEO CENTENARIO TIJUANA,9211,9,ZONA URBANA RIO TIJUANA,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",,DR.MIGUELBELLOSO@OUTLOOK.COM,,Fijo,-117.02470964,32.53687812,CENTRO Y PLAZA COMERCIAL,PUEBLO AMIGO,9
02004464113004061000000000U8,6959602,FARMACIA HOMEOPTICA HAHNEMANN,,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios",0 a 5 personas,CALLE,SEXTA Y O FLORES MAGON,1841,97,CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648009773,H28HAHNEMANN@GMAIL.COM,,Fijo,-117.03879686,32.53065017,,,
02004464111005711001000000U1,119036,FARMACIA HOSPITALARIA,FARMACIA HOSPITALARIA SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,GERMAN GEDOVIUS,10606,2507,ZONA RIO,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646343434,FARMACIAHOSPITALARIA@HOSPITALEXEL.COM,,Fijo,-117.01209055,32.52040206,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO APPEL,2507
02004433110000181000000000U2,151474,FARMACIA HOY,,Farmacias sin minisúper,0 a 5 personas,ANDADOR,SANTIAGO ARGUELLO,784,0,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,FARMACIAHOYDERMA@GMAIL.COM,,Fijo,-117.03817852,32.53553755,,,
02004464111001031000000000U8,68870,FARMACIA IMPERIAL,,Farmacias sin minisúper,0 a 5 personas,CALLE,SAN FELIPE,35,0,EL RUBI,22630,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.02717484,32.48993373,,,
02004464111012911000000000U8,11231616,FARMACIA IMPERIAL,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,FRANCISCO I MADERO,1139,,CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03497980,32.53167495,,,
02004464111009322000000000U3,9067613,FARMACIA INDEPENDENCIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,ALLENDE,7721,0,INDEPENDENCIA,22055,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04188802,32.52645226,,,
02002464111007381000000000U5,11462117,FARMACIA INDERM,INDERM SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REPUBLICA DE ARGENTINA,612,,CUAUHTEMOC NORTE,21200,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.44013728,32.66815869,EDIFICIO COMERCIAL Y DE SERVICIOS,INDERM BELLAMENTE SALUDABLE,A
02004464111009031000028050S0,9035334,FARMACIA INTEGRA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,RETORNO SENTRI,0,,CUAHUTEMOC,22400,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.02726043,32.54159502,,,
02005464111000901000028050S0,9348661,FARMACIA INTEGRA BENITO JUAREZ 351 ROSARITO,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BENITO JUAREZ,351,,VILLA FLORESTA,22270,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,SUCURSALESPERANZA@FARMACIASINTEGRA.COM,,Fijo,-117.05985720,32.36508312,,,
02004464111009431000028050S2,7888974,FARMACIA INTEGRA BICENTENARIO,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,NIÑOS HÉROES (B),771,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04014854,32.53572122,PASAJE Y ANDADOR COMERCIAL,PLAZA BICENTENARIO,2
02004464111007962001028050S8,6847971,FARMACIA INTEGRA BUENOS AIRES,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,CUCAPAH,20280,,BUENOS AIRES SUR,22110,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-116.89339413,32.51292426,,,
02004464111003963000028050M0,154414,FARMACIA INTEGRA CATEDRAL MATRIZ,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,LAGUNA SALADA,1818,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,,Fijo,-116.96493269,32.50669976,,,
02004464111004842001028050S5,108684,FARMACIA INTEGRA MONTIEL,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,GOBERNADOR LUGO,3003,,GABILONDO,22044,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.01993371,32.51655206,"TIANGUIS, BAZAR O PULGA",CENTRO MEDICO DE TIJUANA,11
02004464111003692001028050S5,54078,FARMACIA INTEGRA QUINTA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,EMILIANO ZAPATA (QUINTA),7109,,CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04845195,32.53095108,,,
02004464111004782000000000U3,121343,FARMACIA INTEGRA SAN GABRIEL,QUICK MEDICINE SC,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO  TERCERA,1558,0,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04344437,32.53358515,,,
02004464111009271000028050S2,8551917,FARMACIA INTEGRA SILVER,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO TERCERA,8217,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03662833,32.53406884,,,
02004464111013024000028050S9,11783760,FARMACIA INTEGRA SONRISA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,31 a 50 personas,CALLE,Benito Juárez (Segunda),8160,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",0,,,Fijo,-117.04592505,32.53474499,,,
02004464111009702000028050S6,8322058,FARMACIA INTEGRA SUC 102 PARQUE,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,DÍAZ MIRÓN (CUARTA),7520,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04483279,32.53212644,,,
02004464111010061000028050S4,8921979,FARMACIA INTEGRA SUC 103 CORREO,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,11 (PLUTARCO ELÍAS CALLES),8440,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03237357,32.52455631,,,
02005464111000762000028050S6,8161673,FARMACIA INTEGRA SUC 104 LAURITA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,NINGUNO,47,85,PRIMO TAPIA,22714,"PRIMO TAPIA, Playas de Rosarito, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-116.91896482,32.22541889,,,
02004464111006431000028050S4,6761595,FARMACIA INTEGRA SUC 105 REX,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GUSTAVO DÍAZ ORDAZ,3600,,LA MESA,22680,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-116.94138642,32.48482901,,,
02004464111009462000028050S7,7977006,FARMACIA INTEGRA SUC 106 REX,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,BENITO JUÁREZ (SEGUNDA),237,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03511886,32.53551954,,,
02005464111000781000028050S6,8838388,FARMACIA INTEGRA SUC 107 CANTAMAR,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,VERACRUZ,33,,CONSTITUCION,22740,"PRIMO TAPIA, Playas de Rosarito, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-116.91894009,32.22539452,,,
02005464111000752000028050S7,8848991,FARMACIA INTEGRA SUC 109 ROSARITO,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,BENITO JUÁREZ,778,,ZONA CENTRO ROSARITO,22700,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.05648018,32.34105215,,,
02004464111010041000028050S6,8838339,FARMACIA INTEGRA SUC 111 2DA ALEGRIA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUÁREZ (SEGUNDA),8103,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03816688,32.53525087,,,
02004464111009691000028050S1,8322025,FARMACIA INTEGRA SUC 112 NINOS HEROES,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,NIÑOS HÉROES (B),784,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04018736,32.53604939,,,
02004464111010021000028050S8,8167834,FARMACIA INTEGRA SUC 115 EXPRESS,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUÁREZ (SEGUNDA),1735,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04115262,32.53514823,,,
02004464111010051000028050S5,8838341,FARMACIA INTEGRA SUC 117 RIO,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO DE LOS HÉROES,2410,,RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.01484384,32.52292689,,,
02004464111010031000028050S7,8167912,FARMACIA INTEGRA SUC 119 MADERO,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO (TERCERA),2050,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03590654,32.53413356,,,
02004464111010071000028050S3,8921989,FARMACIA INTEGRA SUC 120 LA JOYA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,SÉPTIMA (GALEANA),8251,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03485560,32.52965076,CENTRO Y PLAZA COMERCIAL,LA JOYA,SN
02004464111009781000028050S0,8838380,FARMACIA INTEGRA SUC 121 DERMA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,5 DE MAYO (F),718,,ZONACENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04502904,32.53278821,,,
02004464111009481000028050S7,7977024,FARMACIA INTEGRA SUC 124 LUNA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO (TERCERA),7920,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04127680,32.53377153,,,
02004464111009721000028050S6,8465089,FARMACIA INTEGRA SUC 125 FENIX,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUÁREZ (SEGUNDA),8329,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03518061,32.53570520,,,
02005464111000771000028050S7,8901369,FARMACIA INTEGRA SUC 126 PUERTO NUEVO,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,ANZUELO,12,,PUERTO NUEVO,22740,"PUERTO NUEVO, Playas de Rosarito, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-116.93478160,32.24244746,,,
02004464111009401000028050S5,8094279,FARMACIA INTEGRA SUC 127 SONRISA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUÁREZ (SEGUNDA),8133,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03785065,32.53527591,,,
02004464111009471000028050S8,7977016,FARMACIA INTEGRA SUC 130 LUX,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,NIÑOS HÉROES (B),770,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04018084,32.53599426,,,
02004464111009421000028050S3,7888953,FARMACIA INTEGRA SUC 133 SUPREMA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,NIÑOS HÉROES (B) (TERCER AYUNTAMIENTO),1802,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03977908,32.53260442,,,
02001464111002771000028050S4,8251207,FARMACIA INTEGRA SUC 136 LA MISION,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,LIBRE TIJUANA A ENSENADA,9,,LA MISION,,"LA MISIÓN, Ensenada, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-116.84993328,32.09411406,,,
02004464111010081000028050S2,8737588,FARMACIA INTEGRA SUC GABRIEL,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,5 DE MAYO (F),1558,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.04502962,32.53279214,,,
02003464111000481000028050S8,8827476,FARMACIA INTEGRA SUC OTAY,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,ALEJANDRO HUMBOLDT (EL ROSARIO),17124,,GARITA DE OTAY,21430,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-116.94238387,32.54063435,,,
02004464111009761000028050S2,8161713,FARMACIA INTEGRA SUC TERCERA,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO (TERCERA),1827,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@HOTMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.03591171,32.53413310,,,
02004464111003782001028050S4,151551,FARMACIA INTEGRA SUCURSAL FENIX,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUAREZ (SEGUNDA),1818,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03485133,32.53554186,,,
02004464113003591000028050S5,7621919,FARMACIA INTEGRA SUCURSAL QUINTA,QUICK MEDICINE SA DE CV,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios",0 a 5 personas,BOULEVARD,CUCAPAHA,2110,,BUENOS AIRES SUR,21478,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04845487,32.53075772,,,
02004464111009441000028050S1,7976996,FARMACIA INTEGRA TRES B,QUICK MEDICINE SA DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUÁREZ,1700,,LA GLORIA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CONTFARMA@GMAIL.COM,WWW.FARMACIASINTEGRA.COM,Fijo,-117.01374390,32.44291777,,,
02002464112001741000000000U4,8320394,FARMACIA INTER,,Farmacias con minisúper,6 a 10 personas,AVENIDA,5 DE MAYO A,0,0,VICENTE GUERRERO ALGODONES,21970,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,FARMACIAINTER@OUTLOOK.COM,,Fijo,-114.73024864,32.71697366,,,
02004464111003792001000000S3,53267,FARMACIA INTERNACIONAL,FARMACIA INTERNACIONAL SONORA SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,MIGUEL F MARTINEZ D,1652,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,JAVIERO@FARMACIASINTERNACIONAL.COM,,Fijo,-117.04174219,32.53434001,,,
02002464111000141000000000U0,59034,FARMACIA INTERNACIONAL,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,GENERAL IGNACIO ZARAGOZA,1420,3,SEGUNDA SECCION,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",6861106764,ESTRADAMEDS@GMAIL.COM,,Fijo,-115.46835383,32.66071149,,,
02004464111013082000000000U7,11834495,FARMACIA INTERNACIONAL,FARMACIA INTERNACIONAL DE TIJUANA S DE RL DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,BENITO JUAREZ SEGUNDA,7921,537,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CENTRO@FARMACIASINTERNACION.COM,,Fijo,-117.04155483,32.53497153,,,
02004464111008821000000000U5,8280401,FARMACIA INTERNACIONAL,FARMACIA CORTEZ LAS PLAYAS SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO ENSENADA,0,,PLAYAS DE TIJUANA,22200,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAYAS1@FARMACIAINTERNACIONAL.COM,,Fijo,-117.11391499,32.53294123,,,
02004464111003612011000000U3,55025,FARMACIA INTERNACIONAL,FARMACIA INTERNACIONAL CONSTITUCION SA DE CV,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios",0 a 5 personas,AVENIDA,REVOLUCION,898,89189,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REVOLUCION@FARMACIASINTERNACIONAL.COM,,Fijo,-117.03693950,32.53417836,,,
02004433110000593000000000U8,151450,FARMACIA INTERNACIONAL SANTA CECILIA,FARMACIA INTERNACIONAL SANTA CECILIA S DE RL DE CV,Comercio al por mayor de productos farmacéuticos,0 a 5 personas,CALLE,BENITO JUAREZ SEGUNDA,792,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,SANTACECILIA@FARMACIASINTERNATIONAL.COM,,Fijo,-117.03847371,32.53540689,,,
02002464111003711000000000U7,78162,FARMACIA JACKELINE,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,BOLIVIA,113,0,COAHUILA KM 57,21800,"CIUDAD COAHUILA (KILÓMETRO CINCUENTA Y SIETE), Mexicali, BAJA CALIFORNIA",6535304838,,,Fijo,-114.99819898,32.19658795,,,
02002464111006951000000000U6,11132060,FARMACIA JANY,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,FRANCISCO I MADERO,205,,PRIMERA SECCION,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",6861960984,,,Fijo,-115.49439927,32.66440709,,,
02001464111000321000000000U0,139670,FARMACIA JAQUELINE,,Farmacias sin minisúper,0 a 5 personas,CALLE,NINGUNO,0,0,PAPALOTE,22937,"EJIDO PAPALOTE                                                                                                , San Quintín, BAJA CALIFORNIA",6161277517,,,Fijo,-115.91540608,30.47496839,,,
02004464111012251000000000U9,11367597,FARMACIA JIANAMED,,Farmacias sin minisúper,0 a 5 personas,CALLE,DIEGO RIVERA,2351,103,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,JIANAMED@GMAIL.COM,WWW.JIANAMEDGMAIL.COM,Fijo,-117.01253968,32.52407659,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE NORTE,103
02004464112003051000000000U2,7633926,FARMACIA JIANAMED,,Farmacias con minisúper,0 a 5 personas,CALLE,DIEGO RIVERA,2386,1,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648033728,JIANAMED@GMAIL.COM,WWW.JIANAMED.COM,Fijo,-117.01333871,32.52315021,EDIFICIO COMERCIAL Y DE SERVICIOS,HOSPITAL CER,2
02002464111004701000000000U7,7622393,FARMACIA JJ,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,16 DE SEPTIEMBRE B,0,0,VICENTE GUERRERO ALGODONES,21970,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-114.73119043,32.71592720,,,
02004464111000811000000000U4,143929,FARMACIA JUAN DIEGO,,Farmacias sin minisúper,0 a 5 personas,CALLE,NINGUNO,1900,24,PLAZA ALAMEDA,22425,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646238926,FARMACIA_JUANDIEGO@OUTLOOK.COM,,Fijo,-116.95422543,32.53123118,,,
02004464111012401000000000U0,11174594,FARMACIA JULIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MUTUALISMO E,721,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04365040,32.53606957,,,
02004464111000241000000000U4,55365,FARMACIA JUNIO,,Farmacias sin minisúper,0 a 5 personas,CALLE,BENITO JUAREZ SEGUNDA,8363,0,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646855532,,,Fijo,-117.03442432,32.53557703,,,
02004464112003821000000000S8,10209070,FARMACIA KALIFORNIA,,Farmacias con minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO TERCERA,8291,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03531450,32.53418665,,,
02004464111003392000000000U2,54917,FARMACIA KARILUZ,KARIM CHALISTA ZALURAR S DE RL DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,CARRILLO PUERTO TERCERA,1830,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646854840,,,Fijo,-117.03872604,32.53401580,,,
02004464111001811000000000U3,113945,FARMACIA KARIME,,Farmacias sin minisúper,0 a 5 personas,CALLE,FRANCISCO I MADERO,34,7,ZONA URBANA EJIDO MURUA,22554,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646076463,,,Fijo,-116.92404506,32.52476994,,,
02001464111000531000000000U4,56768,FARMACIA KENIAS,,Farmacias sin minisúper,0 a 5 personas,CARRETERA,TRANSPENINSULAR REFORMA,132,0,CHAPULTEPEC,22790,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461775690,,,Fijo,-116.59032504,31.77764645,,,
02001464111000101000000000U6,63583,FARMACIA KRAKEN,,Farmacias sin minisúper,0 a 5 personas,CALLE,PRIMERA ADOLFO LOPEZ MATEOS,576,,CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,HAPPYPHARMACYX@GMAIL.COM,,Fijo,-116.62779459,31.86363009,,,
02004464111003622000000000U2,55297,FARMACIA KRISTY,,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO  TERCERA,8221,0,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03654424,32.53407638,,,
02004464111005931000000000U5,112748,FARMACIA LA CENTRAL,,Farmacias sin minisúper,0 a 5 personas,CALLE,NINGUNO,0,,FERNANDEZ MURUA,22464,"TIJUANA, Tijuana, BAJA CALIFORNIA",6673492566,BCENTRALTIJ@GMAIL.COM,,Fijo,-116.95922650,32.51837304,,,
02002464111002132000000000U7,148712,FARMACIA LA ECONOMICA,,Farmacias sin minisúper,0 a 5 personas,CARRETERA,ESTATAL NUMERO 1,0,,VENUSTIANO CARRANZA,21730,"COLONIA VENUSTIANO CARRANZA (LA CARRANZA), Mexicali, BAJA CALIFORNIA",6585166050,,,Fijo,-115.16761168,32.23190890,,,
02002464111006901000000000U1,10803504,FARMACIA LA ECONOMICA,,Farmacias sin minisúper,0 a 5 personas,PROLONGACION,RIO PRESIDIO,1101,5,LAZARO CARDENAS,21370,"MEXICALI, Mexicali, BAJA CALIFORNIA",6866976939,,,Fijo,-115.42296450,32.62130348,,,
02002464111007471000000000U4,10687996,FARMACIA LA ECONOMICA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,0,,GUADALUPE VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.10389012,32.28678235,,,
02004464111005771000000000U5,120822,FARMACIA LA ECONOMICA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,ALLENDE,7417,0,LA INDEPENDENCIA,22055,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643817166,,,Fijo,-117.04506047,32.52658491,,,
02002464111003521000000000U0,86306,FARMACIA LA FORMULA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REFORMA,382,,PRIMERA SECCION,21100,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865277430,,,Fijo,-115.49163041,32.66238156,,,
02004464111003712000000000U1,151818,FARMACIA LA GLORIETA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,DE LA AMISTAD,8800,1101,CENTRO,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",6644934590,,,Fijo,-117.02999617,32.54053001,CENTRO Y PLAZA COMERCIAL,VIVA TIJUANA,1101
